ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,Quarter_Q1,Quarter_Q2,Quarter_Q3,Quarter_Q4,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,4,1,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6010623836700413,-0.5428254253921272,-0.45768299649364935,-0.06323335664997329,1,1,9,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.006037996329878177,-0.030989775123083593,-0.3987562536812262,-0.6903855280714546,2,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.5846316271347178,0.5735349511628588,1.171472500128347,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.5914251349178887,-0.45768299649364935,0.14255095281308014,2,6,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2983455867002097,0.2027620538108872,0.4390282650282305,0.15945111269831905,3,2,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.6060573055277955,-0.45768299649364935,1.171472500128347,1,1,6,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.583586472091153,-0.45768299649364935,0.485524808777646,1,2,6,6,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5336067858922724,-0.5148675279767697,-0.45768299649364935,-0.3719098208445533,2,2,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.48863638737375986,-0.5283674472720621,0.3672913616315571,0.7599038812022403,1,1,3,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.39869559033673474,-0.4255067717519823,-0.1630493030558925,-0.29841541578842107,2,2,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.45574198151500367,0.46587610325707884,-0.14038517437793877,-0.46754676164792686,2,2,7,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5336067858922724,-0.42158744033861445,0.057925977334604695,0.27116614622748847,3,2,1,4,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6010623836700413,-0.4686194172990289,-0.45768299649364935,-0.29841541578842107,2,2,8,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5560919851515287,-0.5914251349178887,0.13158441100622334,0.5835173214145811,2,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5111215866330161,-0.3724651532910705,-0.45768299649364935,-0.42907213360171953,2,5,1,6,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.320830785959466,1.5100649438354252,-0.45768299649364935,-0.8494349449927298,2,2,8,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.6128508133109665,-0.45768299649364935,0.485524808777646,1,1,3,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3762103910774785,-0.4622613907665907,-0.45768299649364935,-0.7491810480006742,1,1,4,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.6065798830495779,-0.45768299649364935,0.14255095281308014,3,2,2,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.5783606968733292,-0.45768299649364935,0.14255095281308014,4,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.21881399626268455,-0.2991736558610913,-0.3951849396849022,-0.761652832438423,2,5,1,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.39869559033673474,-0.508126277945777,-0.10412256024346929,0.28953974234691376,1,1,1,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.5825413170475883,0.9172742739231476,1.8574201914790478,3,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.46615118811450357,-0.20585002011354003,-0.45768299649364935,-0.8115399290325561,3,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,3,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,1,1,3,4,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.44366598885524733,-0.48577737924679787,-0.22852345486157635,-0.34904489985737314,3,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.6091927706584898,-0.45768299649364935,1.171472500128347,2,4,4,2,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.5407351153049976,-0.45768299649364935,0.6570117264707135,4,2,2,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.5534511683176164,0.5735349511628588,-0.3719098208445533,3,3,1,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,4,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,3,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.09597879336690328,-0.10242757370528653,-0.45768299649364935,-0.5831172259501795,2,2,4,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.5699994565248111,-0.45768299649364935,0.14255095281308014,2,6,6,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3537251918182222,-0.4248867293940251,-0.21504347697160525,0.07193868048156352,2,4,2,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,-0.5360319176089562,-0.45768299649364935,-0.5433967385376208,1,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5336067858922724,-0.4148984480598,0.5735349511628588,1.6001898046502314,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.23088998892244092,0.1875202092513752,-0.27206376591547793,-0.4816614456987049,1,1,3,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.39869559033673474,-0.25514649965092556,-0.45768299649364935,-0.739381804968353,2,2,5,4,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.10638799996640319,-0.207156463917996,-0.45768299649364935,-0.6261835398718668,2,2,3,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.3101795533667422,3.008596896482545,-0.41332952883930274,-0.5774259110386526,4,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,5,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3087547932997097,-0.15298259414246979,-0.45768299649364935,-0.7339377810615081,2,7,2,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,3,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,6,1,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.26378439478119714,-0.5212023288125411,0.057925977334604695,0.19399703017884337,2,6,6,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.6018766853535364,-0.45768299649364935,1.171472500128347,2,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5336067858922724,-0.40138110947894307,-0.45768299649364935,-0.6291402076733701,2,4,3,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.5537995533495572,-0.45768299649364935,0.485524808777646,2,4,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3537251918182222,-0.3168977434922963,-0.45768299649364935,-0.3719098208445533,2,4,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.09597879336690328,0.47899217718656567,-0.36801187240389727,-0.5881324570913964,2,6,1,2,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.5846316271347178,-0.45768299649364935,0.14255095281308014,3,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,1,1,1,3,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5560919851515287,-0.5156513942594433,-0.45768299649364935,-0.29841541578842107,4,1,1,5,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.4832515879089356,-0.45768299649364935,-0.5433967385376208,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,-0.6037057066797747,-0.45768299649364935,-0.47480197557608006,2,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.44366598885524733,-0.4283809481217854,-0.11394367373336037,0.31403787050614757,3,2,4,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,2,1,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5560919851515287,-0.5459608905228215,0.7208517978817371,0.8774949210606795,2,2,2,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.5522318207842101,-0.45768299649364935,0.485524808777646,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5560919851515287,-0.4479776051886248,0.13158441100622334,-0.3964079490037872,4,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.2862695940404534,-0.30033203605179487,-0.45768299649364935,-0.7239092943084451,1,1,4,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3762103910774785,-0.5361123141748879,-0.45768299649364935,-0.6442714044776028,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,1,1,1,2,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.597173487657495,-0.45768299649364935,1.171472500128347,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.42118078959599103,-0.285064062772967,-0.45768299649364935,-0.5697793570891935,2,2,1,5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-0.10638799996640319,-0.1407891186516334,-0.3812964757415054,-0.3528557165921647,4,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.6071024605713603,-0.45768299649364935,1.171472500128347,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,0.19427016908192346,0.5735349511628588,0.485524808777646,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.5694768790030287,-0.45768299649364935,-0.3719098208445533,1,1,1,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5560919851515287,-0.5982186427010597,0.3280068664232749,0.7795023878453134,2,4,1,7,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3537251918182222,-0.287703079257968,-0.3717481606474874,-0.23472027434304074,3,2,3,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.14094919188541583,0.7527371538930668,-0.45768299649364935,-0.7022477999630046,2,4,1,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.2862695940404534,-0.30714296306827266,-0.45768299649364935,-0.33107960038635337,1,1,7,4,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,-0.40747784725049013,-0.45768299649364935,-0.20042290315148586,1,1,3,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.09597879336690328,0.46445892266286953,-0.45768299649364935,-0.608350847809865,2,2,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3312399925589659,-0.47715485013738856,-0.3120992765306793,-0.5232218094653107,1,1,3,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.6102379257020546,2.635970846475875,2.2003940474436137,1,1,7,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5111215866330161,-0.5119933516069666,0.4589551700346427,0.6379576222183249,4,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.44366598885524733,-0.5396899602614329,0.5735349511628588,0.485524808777646,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.5647736813069872,0.5735349511628588,0.485524808777646,3,3,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2.1646171252184807,2.021051598985255,-0.44005533627205007,-0.517636596943743,2,5,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.4921354057792361,-0.45768299649364935,-0.5433967385376208,2,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,1,1,2,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.15135839848491575,-0.3962424305321689,-0.29268812486860807,-0.39248825179085867,2,4,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.03893240218863437,-0.07781852743362956,-0.19156223181628748,-0.1561682054210803,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.44366598885524733,-0.4582549631344308,-0.45768299649364935,-0.7720459689878546,1,1,1,4,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.24129919552194085,-0.025299486494500114,-0.45768299649364935,-0.6196131555471757,3,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.46615118811450357,-0.3228202887217441,-0.08269465564116626,-0.32514066521524965,2,2,3,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5336067858922724,-0.5747026542208525,-0.45768299649364935,0.6570117264707135,4,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,-0.46679039597279054,-0.45768299649364935,1.4001217305785807,2,4,9,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,-0.4973611809970599,-0.45768299649364935,-0.20042290315148586,2,4,4,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.5535382645886661,-0.45768299649364935,0.14255095281308014,2,2,1,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.39869559033673474,-0.3931940616725242,-0.45768299649364935,-0.17898703072294078,1,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.6029218403971012,-0.45768299649364935,0.485524808777646,1,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.46615118811450357,-0.47128456266011903,0.11979905419399516,1.5732418760221325,2,4,3,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,1,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5111215866330161,0.022777645509479087,-0.45768299649364935,-0.047990069132376204,2,2,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.48863638737375986,-0.5065237068615585,-0.45768299649364935,0.14255095281308014,1,1,8,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.4332567822557474,0.3545534048121357,-0.45768299649364935,-0.7310616778171596,2,2,9,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.6175540110070079,2.2922315237155857,2.5433679034081793,2,4,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.50833530895449,-0.45768299649364935,1.171472500128347,2,6,1,2,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.3537251918182222,-0.5120804478780162,-0.45768299649364935,-0.42907213360171953,2,2,1,6,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,3,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,0.42977843907270974,-0.45768299649364935,-0.6577213640519531,2,2,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.12887319922565946,-0.3896956954560045,-0.45768299649364935,-0.5052885300328435,1,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,-0.5416931740775128,-0.45768299649364935,-0.20042290315148586,3,2,4,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5111215866330161,-0.4656581446581761,-0.34310321536543337,0.06633453580352522,2,4,5,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.6112830807456193,-0.45768299649364935,0.485524808777646,2,4,1,5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.66851798144781,-0.6023992628753189,0.5735349511628588,2.2003940474436137,2,2,1,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.39869559033673474,-0.09998452363418066,-0.45768299649364935,-0.5151518337207004,1,1,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,7,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5111215866330161,-0.48194514410447964,-0.45768299649364935,-0.642478076534356,1,1,6,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5336067858922724,-0.4445808512970393,-0.45768299649364935,-0.7339377810615081,2,4,2,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,2,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.48863638737375986,-0.1791114702315889,-0.45768299649364935,-0.699293951406541,2,2,3,6,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.21673705179992045,0.9172742739231476,0.485524808777646,2,4,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6460327821885538,-0.08191205118006574,-0.45768299649364935,-0.20042290315148586,2,2,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.32491059880887363,-0.45768299649364935,0.14255095281308014,2,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.08390280070714692,0.0190673451048241,-0.31036614977477095,-0.26166822354957037,1,1,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.46615118811450357,-0.45886463687500517,-0.45768299649364935,-0.32514066521524965,2,2,2,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.26378439478119714,-0.16775245980100373,-0.30300030434517317,-0.3067447826551095,1,2,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,2,2,3,4,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6235475829292975,-0.6159862784416608,1.604752898819367,2.2003940474436137,2,5,5,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.2862695940404534,-0.3029623428940136,-0.45768299649364935,-0.3448329477681452,2,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5111215866330161,-0.48756285246364023,-0.45768299649364935,-0.33761242907456745,2,6,1,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.24129919552194085,-0.30250084585296744,0.22979562840256967,0.1411271311759052,3,2,2,1,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,3,3,3,2,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.578577184410785,-0.5629446599807489,-0.45768299649364935,-0.20042290315148586,1,1,1,3,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,1,1,1,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,3,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.19632879700342828,-0.3621877953452644,-0.2783407483141452,-0.49866101998384543,1,1,4,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
